개방자치단체코드,관리번호,인허가일자,영업상태명,폐업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,건물소유구분명,공장사무직직원수,공장생산직직원수,공장판매직직원수,급수시설구분명,남성종사자수,다중이용업소여부,데이터갱신시점,도로명주소,등급구분명,보증액,본사직원수,상세영업상태명,상세영업상태코드,시설총규모,여성종사자수,영업상태코드,영업장주변구분명,월세액,위생업태명,전통업소주된음식,전통업소지정번호,전화번호,좌표정보(X),좌표정보(Y),지번주소,홈페이지,최종수정시점
4691000,4691000-114-2010-00001,2010-03-19,영업/정상,,558.00,,56201,원마트,기타식품판매업,I,임대,,,,상수도전용,,N,2026-05-14 22:45:23,"전북특별자치도 정읍시 정읍남로 1353 (시기동,외 5필지(494-9, 506-7, 506-8, 506-26, 516-2))",,,,영업,01,0,,01,,,기타식품판매업,,,,186311.638099633    ,228889.238831741    ,"전북특별자치도 정읍시 시기동 494-1 외 5필지(494-9, 506-7, 506-8, 506-26, 516-2) ",,2010-03-19 15:15:13
4691000,4691000-114-1999-00003,1999-12-28,폐업,2002-09-06,335.00,,,정읍축협시기판매장,기타식품판매업,I,,0,0,0,,,N,2026-05-14 22:45:20,,,,0,폐업,02,0,,03,,,기타식품판매업,,,,186810.518256172    ,229500.807382628    ,전북특별자치도 정읍시 시기동 356-7 ,,2002-07-15 00:00:00
4691000,4691000-114-2000-00001,2000-10-06,폐업,2009-07-31,340.80,,,동호마트,기타식품판매업,I,,0,0,0,,,N,2026-05-14 22:45:20,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0635718807,189685.980774773    ,242957.439698105    ,전북특별자치도 정읍시 신태인읍 신태인리 150-18 ,,2004-12-10 00:00:00
4691000,4691000-114-2001-00001,2001-10-05,폐업,2004-03-08,"1,012.00",,,전주마트정읍점,기타식품판매업,I,임대,0,30,0,상수도전용,,N,2026-05-14 22:45:21,,,0,30,폐업,02,0,,03,,0,기타식품판매업,,,0635326123,187307.28452215     ,229376.786669503    ,전북특별자치도 정읍시 시기동 169-1 ,,2001-10-05 00:00:00
4691000,4691000-114-2001-00002,2001-01-18,폐업,2006-04-18,676.00,,,(주)제로마트,기타식품판매업,I,,0,0,0,,,N,2026-05-14 22:45:21,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0635332900,186845.728853987    ,231221.619895828    ,전북특별자치도 정읍시 수성동 934-15 ,,2002-07-15 00:00:00
4691000,4691000-114-2002-00001,2002-09-02,폐업,2004-03-08,.00,,,(유)원마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-14 22:45:21,,,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0635310541,186341.587044354    ,228888.667418499    ,전북특별자치도 정읍시 시기동 506-26 ,,2002-11-21 00:00:00
4691000,4691000-114-2002-00002,2002-09-17,폐업,2021-01-28,460.00,,56164,하나마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-14 22:45:21,전북특별자치도 정읍시 중앙로 158-2 (시기동),,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0635362050,186810.518256172    ,229500.807382628    ,전북특별자치도 정읍시 시기동 356-7 ,,2021-01-28 15:35:51
4691000,4691000-114-2003-00001,2003-05-02,폐업,2009-02-23,,,,대한마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-14 22:45:22,,,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0635383456,186237.548641849    ,229830.524237404    ,전북특별자치도 정읍시 연지동 506-151 ,,2008-03-04 17:16:05
4691000,4691000-114-2003-00003,2003-05-31,폐업,2003-09-18,.00,,,신세계마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2026-05-14 22:45:22,,,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0635335661,186461.164523479    ,231283.151594633    ,전북특별자치도 정읍시 수성동 941-5 ,,2003-05-31 00:00:00
4691000,4691000-114-2003-00004,2003-09-18,폐업,2005-06-13,,,,신세계마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-14 22:45:22,,,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0635355661,186461.164523479    ,231283.151594633    ,전북특별자치도 정읍시 수성동 941-5 ,,2003-09-18 00:00:00
4691000,4691000-114-2004-00001,2004-05-13,폐업,2006-09-21,850.00,,,(유)에이플러스,기타식품판매업,I,자가,0,0,0,,,N,2026-05-14 22:45:22,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0635379118,,,전북특별자치도 정읍시 시기동 494-1 ,,2006-09-15 00:00:00
4691000,4691000-114-2004-00002,2004-07-28,폐업,2004-07-29,,,,매일마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-14 22:45:22,,,0,0,폐업,02,0,,03,,0,기타식품판매업,,,,188322.006173929    ,228752.474887047    ,전북특별자치도 정읍시 상동 242-1 ,,2004-07-28 00:00:00
4691000,4691000-114-2004-00003,2004-08-23,폐업,2023-03-30,930.00,,56104,아이마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-05-14 22:45:22,전북특별자치도 정읍시 신태인읍 신태인중앙로 9,,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0635710300,189639.032004       ,243206.722985351    ,전북특별자치도 정읍시 신태인읍 신태인리 230-1 ,,2023-03-30 17:22:00
4691000,4691000-114-2005-00001,2005-08-05,폐업,2018-07-05,320.00,,56176,신세계마트,기타식품판매업,I,자가,0,0,0,,,N,2026-05-14 22:45:22,전북특별자치도 정읍시 명덕1길 66-33 (수성동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0635335662,186461.164523479    ,231283.151594633    ,전북특별자치도 정읍시 수성동 941-5 ,,2018-07-05 15:04:34
4691000,4691000-114-2007-00001,2007-02-07,폐업,2008-07-09,,,,(유)에이스 유통,기타식품판매업,I,,,,,,,N,2026-05-14 22:45:22,,,,,폐업,02,0,,03,,,기타식품판매업,,,0635383368,188322.006173929    ,228752.474887047    ,전북특별자치도 정읍시 상동 242-1 ,,2007-02-07 00:00:00
4691000,4691000-114-2007-00002,2007-02-08,폐업,2010-06-24,,,,참사랑마트,기타식품판매업,I,,0,0,0,,,N,2026-05-14 22:45:22,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0635330377,,,전북특별자치도 정읍시 시기동 494-1 ,,2007-07-13 14:28:45
4691000,4691000-114-2007-00003,2007-11-19,폐업,2008-01-10,.00,,,(주)아리안유통(원앤원마트),기타식품판매업,I,임대,,,,상수도전용,,N,2026-05-14 22:45:22,,,,,폐업,02,0,,03,,,기타식품판매업,,,,,,전북특별자치도 정읍시 연지동 329-5 ,,2007-12-17 09:07:09
4691000,4691000-114-2008-00001,2008-01-25,폐업,2008-08-19,.00,,,(주) 코러스,기타식품판매업,I,자가,,,,,,N,2026-05-14 22:45:22,,,,,폐업,02,0,,03,,,기타식품판매업,,,,185857.436188586    ,230693.483258001    ,전북특별자치도 정읍시 연지동 329-5 ,,2008-01-25 16:34:55
4691000,4691000-114-2008-00002,2008-07-25,폐업,2015-11-10,461.00,,56191,(유)정마트,기타식품판매업,I,자가,,,,상수도전용,,N,2026-05-14 22:45:22,전북특별자치도 정읍시 학산로 118 (상동),,,,폐업,02,0,,03,,,기타식품판매업,,,,188322.006173929    ,228752.474887047    ,전북특별자치도 정읍시 상동 242-1 ,,2012-09-03 15:58:12
4691000,4691000-114-2009-00002,2009-09-22,폐업,2018-05-21,580.32,,56191,에이스마트,기타식품판매업,I,자가,,,,상수도전용,,N,2026-05-14 22:45:22,전북특별자치도 정읍시 학산로 110 (상동),,,,폐업,02,0,,03,,,기타식품판매업,,,,188363.681243485    ,228805.885311944    ,전북특별자치도 정읍시 상동 244 ,,2018-05-21 11:03:38
4691000,4691000-114-2010-00003,2010-12-13,폐업,2020-12-30,480.00,,56104,그린마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2026-05-14 22:45:23,전북특별자치도 정읍시 신태인읍 연정길 3,,,0,폐업,02,0,,03,,,기타식품판매업,,,,189773.282110401    ,243302.013259659    ,전북특별자치도 정읍시 신태인읍 신태인리 228-78 ,,2020-12-30 13:42:15
4691000,4691000-114-2014-00001,2014-02-05,폐업,2014-12-03,642.00,,56194,(유)희망복마트,기타식품판매업,I,,0,0,0,,,N,2026-05-14 22:45:23,전북특별자치도 정읍시 학산로 117-11 (상동),,,0,폐업,02,0,,03,,,기타식품판매업,,,,188464.105639532    ,228696.58297851     ,전북특별자치도 정읍시 상동 248 ,,2014-05-15 11:37:59
4691000,4691000-114-2015-00001,2015-02-06,폐업,2025-02-18,540.00,,56163,MG정읍푸드,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2026-05-14 22:45:23,"전북특별자치도 정읍시 중앙1길 76, 3층 (수성동)",,,0,폐업,02,0,,03,,,기타식품판매업,,,,186576.74104182     ,229853.117396031    ,전북특별자치도 정읍시 수성동 588-1 3층 ,,2025-02-18 16:26:21
4691000,4691000-114-2015-00002,2015-12-08,폐업,2018-11-23,587.38,,56191,에브리마트,기타식품판매업,I,,0,0,0,,,N,2026-05-14 22:45:23,"전북특별자치도 정읍시 학산로 118, 1층 (상동)",,,0,폐업,02,0,,03,,,기타식품판매업,,,,188322.006173929    ,228752.474887047    ,전북특별자치도 정읍시 상동 242-1 ,,2018-11-23 15:16:19
4691000,4691000-114-2016-00001,2016-10-04,폐업,2023-05-17,610.00,,56158,유)키토식품센타,기타식품판매업,I,자가,,,,,,N,2026-05-14 22:45:23,"전북특별자치도 정읍시 연지8길 13, 키토종합할인마트 키토유통 (연지동)",,,,폐업,02,610,,03,,,기타식품판매업,,,,185880.948588338    ,230214.180961067    ,전북특별자치도 정읍시 연지동 312-1 키토종합할인마트 키토유통 ,,2023-05-17 15:30:34
4691000,4691000-114-2012-00001,2012-10-31,영업/정상,,336.00,,56104,신태인농협 하나로마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2026-05-14 22:45:23,전북특별자치도 정읍시 신태인읍 서태길 60 (신태인리 228-1),,,0,영업,01,0,,01,,,기타식품판매업,,,,189911.64979588     ,243422.811087889    ,전북특별자치도 정읍시 신태인읍 신태인리 228-1 ,,2023-04-05 10:51:02
4701000,4701000-114-2022-00002,2022-06-29,영업/정상,,673.03,,55764,(주)초원물류,기타식품판매업,U,임대,,,,상수도전용,,N,2025-12-15 16:15:28,"전북특별자치도 남원시 서문로 32, 1층 (왕정동)",,,,영업,01,0,,01,,,기타식품판매업,,,0636363007,233852.130159022    ,212129.397367663    ,전북특별자치도 남원시 왕정동 140-14 ,,2025-11-19 14:47:40
4701000,4701000-114-2000-00001,2000-11-27,폐업,2023-02-14,326.10,,55764,바다로마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 남문로 389 (왕정동),,,0,폐업,02,0,,03,,,기타식품판매업,,,0636259201,233895.619185985    ,211990.715446628    ,전북특별자치도 남원시 왕정동 143-7 ,,2023-02-14 15:34:35
4701000,4701000-114-1999-00001,1999-07-07,폐업,2022-02-18,693.83,,55797,한누리마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2025-12-15 16:15:28,"전북특별자치도 남원시 쑥고개로 50 (노암동,외4필지)",,,0,폐업,02,0,,03,,,기타식품판매업,,,0636262888,234380.798714753    ,210910.395421369    ,전북특별자치도 남원시 노암동 517-10 외4필지 ,,2022-02-18 17:09:35
4701000,4701000-114-1997-00002,1997-03-08,폐업,2002-12-30,318.72,,,남원공판장,기타식품판매업,I,,0,0,0,상수도전용,,N,2025-12-15 16:15:28,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0636320901,235882.302747247    ,213159.94244972     ,전북특별자치도 남원시 도통동 108-2 ,,2002-10-02 00:00:00
4701000,4701000-114-2015-00002,2015-08-31,폐업,2019-04-23,375.45,,55778,이에이치 물류유통,기타식품판매업,I,자가,,,,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 농원길 22 (조산동),,,,폐업,02,375.45,,03,,,기타식품판매업,,,18998817,233270.550814449    ,210831.542755165    ,전북특별자치도 남원시 조산동 170-7 ,,2019-04-23 14:25:52
4701000,4701000-114-2006-00003,2006-09-05,폐업,2022-11-24,435.68,,55718,킹할인마트,기타식품판매업,I,,,,,,,N,2025-12-15 16:15:28,전북특별자치도 남원시 운봉읍 황산로 1098,,,,폐업,02,435.68,,03,,,기타식품판매업,,,0636342212,248136.324631293    ,215731.679214323    ,전북특별자치도 남원시 운봉읍 서천리 135-2 ,,2022-11-24 16:47:18
4701000,4701000-114-2006-00002,2006-08-18,폐업,2016-01-12,317.03,,55798,풍성한마트,기타식품판매업,I,자가,0,0,0,상수도(음용)지하수(주방용)겸용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 노송로 1269 (노암동),,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0636358540,234389.436549991    ,210821.44882577     ,전북특별자치도 남원시 노암동 508-7 ,,2013-12-20 14:46:52
4701000,4701000-114-2006-00001,2006-06-23,폐업,2013-05-16,999.87,,,(유)에이스마트,기타식품판매업,I,자가,0,0,0,,,N,2025-12-15 16:15:28,,,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0636321114,235097.800464247    ,212691.16705138     ,전북특별자치도 남원시 향교동 213-6 ,,2006-12-28 00:00:00
4701000,4701000-114-2004-00002,2004-09-15,폐업,2008-12-08,,,,(유)골드마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2025-12-15 16:15:28,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0636327808,235032.463505853    ,212777.58079515     ,전북특별자치도 남원시 향교동 221 ,,2009-03-23 16:03:39
4701000,4701000-114-2003-00001,2003-12-01,폐업,2008-08-20,,,,참마트,기타식품판매업,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,기타식품판매업,,,0636258112,234158.221898996    ,211535.174482667    ,전북특별자치도 남원시 금동 293 ,,2006-08-03 00:00:00
4701000,4701000-114-2022-00004,2022-08-24,영업/정상,,799.81,,55748,나눔식자재로컬마켓,기타식품판매업,U,자가,,,,상수도전용,,N,2025-12-31 02:40:00,"전북특별자치도 남원시 마총길 4, 나눔식자재로컬마켓 (동충동)",,,,영업,01,12.96,,01,,,기타식품판매업,,,0636358787,234181.49434921     ,212513.353682299    ,전북특별자치도 남원시 동충동 388 나눔식자재로컬마켓 ,,2025-12-29 17:08:38
4701000,4701000-114-2002-00002,2002-08-29,영업/정상,,421.92,,55757,유한회사 마트타운,기타식품판매업,I,,,,,,,N,2025-12-15 16:15:28,전북특별자치도 남원시 용성로 210 (도통동),,,,영업,01,0,,01,,,기타식품판매업,,,0636364555,235868.909906643    ,213040.913786299    ,전북특별자치도 남원시 도통동 588-4 ,,2017-09-26 15:21:10
4701000,4701000-114-2001-00003,2001-06-19,영업/정상,,,,55801,코사마트,기타식품판매업,I,,0,0,0,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 노송로 1236 (노암동),,,0,영업,01,0,,01,,,기타식품판매업,,,0636351195,234170.551833758    ,210585.58041078     ,전북특별자치도 남원시 노암동 226-1 ,,2013-09-03 10:41:12
4701000,4701000-114-2001-00001,2001-01-26,영업/정상,,"1,293.20",,55757,롯데쇼핑(주)롯데슈퍼 남원점,기타식품판매업,U,,0,0,0,,,N,2026-04-24 22:45:28,전북특별자치도 남원시 춘향로 21 (도통동),,,0,영업,01,0,,01,,,기타식품판매업,,,0636315600,236021.546218095    ,213186.134833965    ,전북특별자치도 남원시 도통동 584-2 ,,2026-04-21 15:15:28
4701000,4701000-114-2022-00003,2022-06-29,영업/정상,,982.10,,55764,(주)와이식자재마트 남원점,기타식품판매업,I,임대,,,,상수도전용,,N,2025-12-15 16:15:28,"전북특별자치도 남원시 서문로 28-5, 1층 (왕정동)",,,,영업,01,13.2,,01,,,기타식품판매업,,,0636363007,233839.464149355    ,212183.596126137    ,전북특별자치도 남원시 왕정동 140-5 ,,2022-06-29 17:49:28
4701000,4701000-114-2001-00002,2001-05-30,폐업,2008-06-12,"1,731.15",,,굿마트,기타식품판매업,I,,0,0,0,상수도전용,,N,2025-12-15 16:15:28,,,,0,폐업,02,0,,03,,,기타식품판매업,,,,233938.689744898    ,212011.084028434    ,전북특별자치도 남원시 왕정동 144-1 ,,2007-08-20 16:23:22
4701000,4701000-114-2022-00001,2022-06-10,영업/정상,,825.00,,55797,남원식자재마트,기타식품판매업,I,자가,,,,상수도전용,,N,2025-12-15 16:15:28,"전북특별자치도 남원시 쑥고개로 50, 1층 (노암동)",,,,영업,01,0,,01,,,기타식품판매업,,,,234380.798714753    ,210910.395421369    ,전북특별자치도 남원시 노암동 517-10 ,,2022-06-10 15:27:27
4701000,4701000-114-2021-00001,2021-09-09,영업/정상,,822.00,,55734,남원농업협동조합 하나로마트 고죽점,기타식품판매업,I,자가,,,,상수도전용,,N,2025-12-15 16:15:28,"전북특별자치도 남원시 요천로 1838, 남원농협하나로마트 고죽점 1층 (고죽동)",,,,영업,01,79.6,,01,,,기타식품판매업,,,0636208740,237293.859060229    ,214100.244136325    ,전북특별자치도 남원시 고죽동 66-3 남원농협하나로마트 고죽점 ,,2021-09-09 14:29:08
4701000,4701000-114-2020-00001,2020-08-27,영업/정상,,720.00,,55800,유)뉴마트타운,기타식품판매업,I,자가,,,,상수도전용,,N,2025-12-15 16:15:28,"전북특별자치도 남원시 여수길 47, E동 101호 (노암동, 남명 더라우 아파트)",,,,영업,01,0,,01,,,기타식품판매업,,,0636264555,233633.681724092    ,210615.323536231    ,전북특별자치도 남원시 노암동 901 남명 더라우 아파트 ,,2023-05-22 14:39:02
4701000,4701000-114-2019-00001,2019-03-27,영업/정상,,"1,266.68",,55715,지리산농협하나로마트,기타식품판매업,I,자가,,,,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 인월면 천왕봉로 46,,,,영업,01,227.57,,01,,,기타식품판매업,,,0636365910,254875.071459462    ,218146.649487738    ,전북특별자치도 남원시 인월면 인월리 210 ,,2019-07-03 15:12:24
4701000,4701000-114-2018-00001,2018-08-24,영업/정상,,602.80,,55718,운봉농업협동조합하나로마트,기타식품판매업,I,,0,0,0,,,N,2025-12-15 16:15:28,전북특별자치도 남원시 운봉읍 운봉로 679,,,0,영업,01,0,,01,,,기타식품판매업,,,0636340100,248111.57120615     ,215335.287408931    ,전북특별자치도 남원시 운봉읍 서천리 231-5 ,,2023-04-13 17:22:51
4701000,4701000-114-2016-00001,2016-01-15,영업/정상,,460.00,,55736,남원원예농협 로컬푸드직매장,기타식품판매업,I,자가,,,,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 오들로 49 (월락동),,,,영업,01,0,,01,,,기타식품판매업,,,0636368710,236304.332528749    ,213720.684657103    ,전북특별자치도 남원시 월락동 129-14 외3필지 ,,2020-11-20 17:49:54
4701000,4701000-114-2015-00001,2015-07-01,영업/정상,,461.85,,55715,마트타운(지리산점),기타식품판매업,I,자가,,,,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 인월면 인월1길 83,,,,영업,01,0,,01,,,기타식품판매업,,,0636351239,254778.498506388    ,218410.937315243    ,전북특별자치도 남원시 인월면 서무리 682-3 ,,2015-07-01 17:14:30
4701000,4701000-114-2012-00001,2012-12-05,영업/정상,,"3,217.18",,55726,롯데쇼핑(주)롯데마트남원점,기타식품판매업,U,자가,0,0,0,상수도전용,,N,2026-04-24 03:03:03,전북특별자치도 남원시 춘향로 96 (향교동),,,0,영업,01,0,,01,,,기타식품판매업,,,0636342500,235597.223811364    ,213824.78339516     ,전북특별자치도 남원시 향교동 2-6 ,,2026-04-23 15:40:22
4701000,4701000-114-2011-00001,2011-05-09,영업/정상,,469.00,,55766,유한회사 신 마트타운,기타식품판매업,I,자가,,,,,,N,2025-12-15 16:15:28,전북특별자치도 남원시 가방뜰길 60 (금동),,,,영업,01,0,,01,,,기타식품판매업,,,06306354555,233587.394797054    ,211374.860829168    ,전북특별자치도 남원시 금동 322 ,,2020-07-21 15:39:39
4701000,4701000-114-2009-00001,2009-07-14,영업/정상,,499.52,,55718,운봉할인마트,기타식품판매업,I,자가,0,0,0,,,N,2025-12-15 16:15:28,전북특별자치도 남원시 운봉읍 황산로 1060,,,0,영업,01,499.52,,01,,,기타식품판매업,,,0636345050,247956.011613036    ,215423.725678825    ,전북특별자치도 남원시 운봉읍 서천리 249 ,,2015-07-01 16:30:13
4701000,4701000-114-2008-00001,2008-06-04,영업/정상,,"1,482.59",,55764,(유)청정유통,기타식품판매업,I,,0,0,0,,,N,2025-12-15 16:15:28,전북특별자치도 남원시 남문로 393 (왕정동),,,0,영업,01,0,,01,,,기타식품판매업,,,0636324554,233938.689744898    ,212011.084028434    ,전북특별자치도 남원시 왕정동 144-1 ,,2015-07-01 16:32:17
4701000,4701000-114-2004-00001,2004-01-12,영업/정상,,533.00,,55751,마트짱,기타식품판매업,I,,,,,,,N,2025-12-15 16:15:28,전북특별자치도 남원시 시청로 37-1 (향교동),,,,영업,01,0,,01,,,기타식품판매업,,,0636254200,235415.124200913    ,212780.932273653    ,전북특별자치도 남원시 향교동 1061-5 ,,2012-09-07 14:24:10
4701000,4701000-114-2002-00003,2002-10-10,영업/정상,,648.00,,55740,남원홈마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 붕맛1길 36 (향교동),,0,0,영업,01,0,,01,,0,기타식품판매업,,,0636259161,234797.343661036    ,213109.599805812    ,전북특별자치도 남원시 향교동 281 ,,2019-05-02 17:05:08
4701000,4701000-114-1998-00001,1998-09-01,영업/정상,,911.54,,55750,남원농협하나로마트,기타식품판매업,I,자가,0,0,0,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 동문로 94 (향교동),,,0,영업,01,0,,01,,,기타식품판매업,,,0636204567,235032.463505853    ,212777.58079515     ,전북특별자치도 남원시 향교동 221 ,,2015-10-05 11:24:27
4701000,4701000-114-1997-00001,1997-04-29,영업/정상,,"2,889.00",,55764,(주)이마트남원점,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2025-12-15 16:15:28,전북특별자치도 남원시 남문로 385-16 (왕정동),,,0,영업,01,0,,01,,,기타식품판매업,,,0636203123,233973.177377479    ,212076.444622392    ,전북특별자치도 남원시 왕정동 146-1 ,,2024-04-11 15:01:04
4701000,4701000-114-2002-00001,2002-02-04,폐업,2006-09-04,560.00,,,세계로마트,기타식품판매업,I,,,,,,,N,2025-12-15 16:15:28,,,,,폐업,02,0,,03,,,기타식품판매업,,,0636342212,247956.011613036    ,215423.725678825    ,전북특별자치도 남원시 운봉읍 서천리 249 ,,2006-08-03 00:00:00
4711000,4711000-114-1999-00005,1999-07-20,폐업,2010-03-08,.00,,,전주김제완주축협하나로마트,기타식품판매업,I,,0,0,0,,0,N,2026-03-26 22:47:54,,,0,0,폐업,02,0,0,03,,0,기타식품판매업,,,,189506.146320053    ,255935.765577168    ,전북특별자치도 김제시 요촌동 288 1층 ,,2003-02-04 00:00:00
4711000,4711000-114-2012-00001,2012-02-10,영업/정상,,714.08,,54348,금산농협 하나로마트,기타식품판매업,I,자가,0,0,0,,,N,2026-03-26 22:47:54,전북특별자치도 김제시 금산면 봉황로 9,,,0,영업,01,0,,01,,,기타식품판매업,,,0635430707,199127.616500031    ,245876.7068617      ,전북특별자치도 김제시 금산면 원평리 201 ,,2023-05-12 14:37:22
4711000,4711000-114-2021-00002,2021-09-03,폐업,2022-06-15,378.00,,54371,(주)오픈박스 김제,기타식품판매업,I,임대,,,,,,N,2026-03-26 22:47:54,전북특별자치도 김제시 월죽로 973 (갈공동),,,,폐업,02,378,,03,,,기타식품판매업,,,,188239.350230692    ,255553.943492401    ,전북특별자치도 김제시 갈공동 400-7 ,,2022-06-15 14:59:38
4711000,4711000-114-2019-00001,2019-06-26,폐업,2025-04-15,330.00,,54384,전주김제완주축협김제제일지점,기타식품판매업,I,자가,,,,,,N,2026-03-26 22:47:54,"전북특별자치도 김제시 남북로 218, 1층 (요촌동)",,,,폐업,02,330,,03,,,기타식품판매업,,,0635426789,189506.146320053    ,255935.765577168    ,전북특별자치도 김제시 요촌동 288 ,,2025-04-15 11:39:08
4711000,4711000-114-2015-00002,2015-08-31,폐업,2019-09-04,"1,310.00",,54399,(유)청정에브리마트,기타식품판매업,I,자가,,,,상수도전용,,N,2026-03-26 22:47:54,전북특별자치도 김제시 도작로 38 (검산동),,,,폐업,02,1310,,03,,,기타식품판매업,,,0635458585,191209.606614558    ,255417.539748887    ,전북특별자치도 김제시 검산동 833-1 ,,2019-09-04 16:29:46
4711000,4711000-114-2015-00001,2015-03-31,폐업,2022-02-04,979.00,,54373,NEW굿모닝마트,기타식품판매업,I,자가,0,0,0,,,N,2026-03-26 22:47:54,전북특별자치도 김제시 남북로 271 (서암동),,,0,폐업,02,979,,03,,,기타식품판매업,,,0635460411,189439.171522049    ,256437.055450407    ,전북특별자치도 김제시 서암동 16 ,,2022-02-04 18:49:44
4711000,4711000-114-2011-00002,2011-04-07,폐업,2022-03-31,599.46,,54347,원평이마트,기타식품판매업,I,자가,,,,,,N,2026-03-26 22:47:54,전북특별자치도 김제시 금산면 금산사로 65,,,,폐업,02,599.46,,03,,,기타식품판매업,,,0635430119,199789.6940804      ,246586.074428718    ,전북특별자치도 김제시 금산면 458-1 ,,2022-03-31 15:40:24
4711000,4711000-114-2006-00001,2006-07-03,폐업,2026-09-02,677.16,,54399,홈플러스 김제점,기타식품판매업,U,자가,0,0,0,상수도전용,,N,2026-09-03 22:45:36,전북특별자치도 김제시 금성로 114 (검산동),,0,0,폐업,02,0,,03,,0,기타식품판매업,,,0635408000,191146.883710671    ,255517.370352134    ,전북특별자치도 김제시 검산동 838 ,,2026-09-02 17:10:31
4711000,4711000-114-1999-00007,1999-09-18,영업/정상,,669.00,,54410,김제삼촌네식자재,기타식품판매업,I,,0,0,0,상수도전용,0,N,2026-03-26 22:47:54,전북특별자치도 김제시 옥산길 169 (옥산동),,0,0,영업,01,0,0,01,,0,기타식품판매업,,,,189311.531333657    ,255196.294898102    ,전북특별자치도 김제시 옥산동 286-3 ,,2022-10-12 14:01:26
4711000,4711000-114-2011-00001,2011-02-18,폐업,2022-12-02,474.38,,54406,김제면세마트,기타식품판매업,I,자가,,,,상수도전용,,N,2026-03-26 22:47:54,전북특별자치도 김제시 신풍길 37 (신풍동),,,,폐업,02,474.38,,03,,,기타식품판매업,,,,190740.124938111    ,254715.912303583    ,전북특별자치도 김제시 신풍동 313-8 ,,2022-12-02 11:49:01
4711000,4711000-114-2026-00001,2026-05-18,폐업,2026-07-15,161.00,,54401,오픈박스 김제점,기타식품판매업,U,자가,,,,,,N,2026-05-19 22:47:57,"전북특별자치도 김제시 도작로 18, 101호 (검산동)",,,,폐업,02,161,,03,,,기타식품판매업,,,0635450153,191338.187939949    ,255271.12726403     ,전북특별자치도 김제시 검산동 820-34 ,,2026-07-15 14:33:19
4711000,4711000-114-2009-00001,2009-05-22,폐업,2025-01-15,"2,327.86",,54386,(주)세계로유통(예스마트),기타식품판매업,I,임대,,,,상수도전용,,N,2026-03-26 22:47:54,전북특별자치도 김제시 향교길 199 (서암동),,,,폐업,02,2327.86,,03,,,기타식품판매업,,,,189332.602737632    ,256105.274952135    ,전북특별자치도 김제시 서암동 397-1 ,,2025-01-15 13:40:46
4711000,4711000-114-2004-00001,2004-04-20,폐업,2006-11-16,553.19,,,김제사랑마트,기타식품판매업,I,임대,0,0,0,상수도전용,,N,2026-03-26 22:47:54,,,,0,폐업,02,0,,03,,,기타식품판매업,,,0635452640,189379.217002944    ,255639.491445699    ,전북특별자치도 김제시 요촌동 423-2 ,,2004-04-20 00:00:00
