station_id,station_name,avg_local_pressure_hpa,avg_sea_pressure_hpa,avg_temp_c,temp_normal_diff_c,avg_high_temp_c,max_temp_c,max_temp_day,avg_low_temp_c,min_temp_c,min_temp_day,days_max_ge_25c,days_min_lt_0c,avg_surface_min_temp_c,avg_humidity_pct,avg_cloud_tenths,ground_temp_0_5m_c,sunshine_hours,sunshine_pct,precipitation_total_mm,precip_normal_diff_mm,max_daily_precip_mm,max_daily_precip_day,days_precip_ge_0_1mm,days_precip_ge_1mm,days_precip_ge_10mm,days_precip_ge_30mm,total_evaporation_mm,avg_wind_ms,max_wind_ms,max_wind_direction,max_wind_day,days_cloud_lt_2_5,days_cloud_ge_7_5,phenomenon_dust_days,phenomenon_fog_days,phenomenon_storm_days,phenomenon_thunder_days,phenomenon_snow_days,phenomenon_frost_days,phenomenon_ice_days,STRD_YYMM,SIDO_NM,CCG_NM,mapping_method,scope_warning
263,의령군,1018.3,1020.1,7.3,-0.4,15.0,23.8,27,0.2,-7.4,8,0,16,-0.8,58.0,4.4,,204.8,55.2,58.6,-14.9,23.7,2,7,5,2,0,,1.6,7.6,W,6,12,7,2,,0,,,,,202603,경상남도,의령군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
264,함양군,1002.3,1020.9,7.8,0.8,15.5,23.6,26,0.6,-6.9,8,0,15,-0.9,57.0,4.5,,207.2,55.8,81.7,21.2,38.2,2,7,4,2,1,,1.6,6.0,WNW,27,12,7,2,,0,,,,,202603,경상남도,함양군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
266,광양시,1010.0,1020.7,9.8,,15.7,25.3,27,5.1,-2.8,8,1,3,6.0,61.0,4.2,,215.9,58.1,63.1,,28.2,2,6,6,2,0,,1.9,8.0,ENE,2,10,5,3,,0,,,,,202603,전라남도,광양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
268,진도군,1019.0,1020.2,7.4,0.4,13.1,19.5,27,2.3,-4.2,11,0,7,1.7,75.0,4.7,,204.2,55.0,99.5,23.6,28.6,18,9,8,3,0,,2.3,7.8,NW,9,10,5,2,,0,,,,,202603,전라남도,진도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
271,봉화,982.1,1021.8,4.8,1.1,12.3,20.9,27,-2.2,-9.1,8,0,23,-4.7,64.0,4.2,,201.1,54.2,36.8,-9.8,15.9,31,8,6,1,0,,1.3,6.5,NNE,13,11,7,3,,0,,,,,202603,경상북도,봉화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
272,영주,995.3,1021.1,6.7,1.3,13.2,21.3,27,0.3,-6.8,8,0,15,-1.7,60.0,4.3,,195.7,54.4,45.0,-8.3,14.4,31,7,6,2,0,,2.3,10.4,NW,6,13,7,4,,0,,,,,202603,경상북도,영주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
273,문경,999.3,1020.5,7.7,1.9,14.0,22.2,27,1.5,-5.7,8,0,13,-2.8,58.0,4.2,,200.8,54.1,58.0,9.3,18.0,31,7,6,3,0,,1.7,6.0,WNW,27,14,7,4,,0,,,,,202603,경상북도,문경시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
276,청송군,995.2,1020.8,5.8,0.6,13.6,22.3,29,-1.2,-8.5,8,0,21,-3.6,62.0,4.4,,191.0,51.5,50.9,4.5,20.2,31,8,6,2,0,,1.8,7.6,W,20,10,6,4,,0,,,,,202603,경상북도,청송군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
277,영덕,1016.0,1021.0,7.9,0.9,12.9,23.2,27,3.1,-2.3,8,0,4,1.2,68.0,4.6,,184.1,49.6,69.0,19.9,34.3,31,9,8,1,1,,2.8,12.7,NE,23,12,8,4,,0,,,,,202603,경상북도,영덕군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
278,의성,1010.3,1020.3,7.2,1.9,14.9,23.2,27,0.0,-7.6,8,0,16,-3.8,64.0,4.2,,191.9,51.7,41.4,-0.1,15.0,31,7,5,2,0,,1.1,5.7,WNW,20,14,8,3,,0,,,,,202603,경상북도,의성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
279,구미,1014.8,1020.8,8.8,1.7,15.5,24.5,27,2.7,-5.0,8,0,7,0.2,55.0,4.2,,196.6,53.0,56.6,8.9,20.8,31,6,5,3,0,,1.3,4.6,NW,7,12,7,3,,0,,,,,202603,경상북도,구미시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
281,영천,1009.4,1021.3,7.8,1.2,14.7,23.3,27,1.4,-6.2,8,0,12,-1.7,64.0,4.3,,173.6,50.0,46.5,-3.5,16.8,31,7,4,2,0,,1.6,7.7,WNW,6,11,6,4,,0,,,,,202603,경상북도,영천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
283,경주시,1016.1,1021.1,8.1,0.7,14.8,24.6,27,2.1,-4.3,8,0,7,-1.2,67.0,4.6,,190.8,51.4,55.9,-3.8,22.0,31,8,7,2,0,,2.5,9.2,NNE,13,11,7,5,,0,,,,,202603,경상북도,경주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
284,거창,992.0,1019.8,7.2,1.3,15.3,23.9,28,-0.2,-8.4,8,0,17,-2.3,63.0,4.4,,203.7,54.9,70.0,14.6,26.8,30,6,4,2,0,,1.7,7.0,NW,6,11,7,2,,0,,,,,202603,경상남도,거창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
285,합천,1017.4,1020.7,8.8,1.5,16.3,25.3,27,2.2,-5.4,8,1,9,-0.3,65.0,4.4,,207.8,56.0,74.1,20.1,32.0,2,6,4,3,1,,0.9,4.9,NE,31,11,7,2,,0,,,,,202603,경상남도,합천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
288,밀양,1018.2,1019.2,9.3,1.6,16.4,24.9,27,2.7,-4.5,8,0,7,1.8,61.0,4.4,,206.5,55.6,44.4,-14.6,16.6,2,6,6,3,0,,1.5,6.7,SSE,28,12,7,2,,0,,,,,202603,경상남도,밀양시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
289,산청,1004.5,1021.4,8.0,1.1,15.4,24.2,28,1.5,-6.0,8,0,12,0.3,63.0,4.5,,204.3,55.1,85.0,18.2,37.1,30,8,4,3,2,,1.5,7.4,W,6,11,7,1,,0,,,,,202603,경상남도,산청군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
294,거제,1015.4,1020.9,9.3,0.9,14.5,21.2,27,4.8,-1.4,8,0,1,1.1,65.0,4.2,,197.7,53.3,60.4,-51.8,22.1,2,8,6,2,0,,1.3,5.4,SSW,27,13,5,2,,0,,,,,202603,경상남도,거제시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
295,남해,1015.0,1020.6,9.2,1.0,14.8,23.1,27,4.8,-1.6,8,0,2,1.1,65.0,4.2,,203.5,54.8,91.9,-21.2,41.7,2,8,6,3,2,,1.4,6.0,NW,9,11,5,2,,0,,,,,202603,경상남도,남해군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
90,속초,1010.1,1012.2,13.3,1.4,18.2,25.5,26,8.8,4.5,8,1,0,5.7,62.0,4.1,,262.3,66.2,32.1,-41.2,14.9,9,9,7,1,0,,2.7,10.7,W,11,9,3,0,,0,,,,,202604,강원특별자치도,속초시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
93,북춘천,1001.9,1013.3,13.2,,21.5,30.3,19,5.4,-0.9,8,10,2,2.9,59.0,4.7,13.9,263.5,66.6,48.0,,18.7,9,8,8,1,0,,1.4,7.3,SSW,27,9,5,2,,0,,,,,202604,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
95,철원,995.1,1013.6,12.8,2.3,20.4,29.3,19,4.9,-2.7,7,8,2,1.1,59.0,4.2,,257.8,65.1,47.3,-21.7,21.8,9,8,5,3,0,,1.5,8.4,NNE,15,9,3,2,,0,,,,,202604,강원특별자치도,철원군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
98,동두천,999.4,1013.1,13.8,2.2,21.8,30.8,19,6.6,-0.7,7,10,1,1.9,52.0,4.2,,242.3,61.2,30.8,-42.4,16.1,9,6,5,1,0,,1.3,6.2,WNW,7,10,3,2,,0,,,,,202604,경기도,동두천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
99,파주,1010.2,1013.9,12.5,1.7,20.5,28.8,19,5.1,-3.0,7,8,2,1.5,62.0,4.1,,245.8,62.1,29.3,-44.9,17.7,9,6,5,1,0,,1.5,5.1,E,14,9,3,1,,0,,,,,202604,경기도,파주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
100,대관령,923.5,1012.9,9.2,2.2,16.3,25.4,18,1.9,-4.4,24,1,7,-1.6,61.0,4.6,,271.8,68.8,51.6,-41.9,15.7,9,10,6,2,0,,3.2,12.1,W,20,9,6,0,,0,,,,,202604,강원특별자치도,평창군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
101,춘천,1003.2,1012.3,13.7,2.0,21.5,30.3,19,6.1,-0.5,8,10,2,1.0,57.0,,13.1,235.7,59.6,47.9,-23.6,20.4,9,8,8,1,0,,1.7,7.2,ENE,15,11,4,2,,0,,,,,202604,강원특별자치도,춘천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
102,백령도,1008.1,1012.4,10.8,1.7,15.3,22.0,14,7.3,3.2,8,0,0,3.0,67.0,4.5,,254.1,64.2,14.0,-33.5,7.0,9,6,4,0,0,,3.1,8.2,NW,20,7,3,2,10.0,0,0.0,0.0,1.0,0.0,202604,인천광역시,옹진군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
104,북강릉,1002.0,1011.0,13.7,,19.1,26.3,20,8.4,3.8,7,4,0,3.5,62.0,4.5,13.4,250.0,63.2,30.9,,11.4,9,7,6,1,0,,1.9,8.6,W,11,8,3,0,1.0,0,0.0,0.0,0.0,0.0,202604,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
105,강릉,1009.0,1012.3,15.0,1.9,19.9,27.2,18,10.0,5.4,1,4,0,4.9,54.0,,13.9,244.6,61.8,31.9,-50.0,10.5,4,7,5,1,0,,2.2,7.9,SW,9,9,5,0,,0,,,,,202604,강원특별자치도,강릉시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
106,동해,1007.7,1012.6,13.8,1.6,18.8,25.3,20,9.1,4.2,8,1,0,3.5,61.0,4.4,,235.0,59.5,27.0,-45.3,16.9,4,6,5,1,0,,2.5,9.3,NNE,27,9,6,1,,0,,,,,202604,강원특별자치도,동해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
114,원주,995.3,1013.1,14.1,1.9,21.1,28.9,19,7.3,0.7,7,9,0,0.7,54.0,5.0,,221.2,56.0,42.2,-30.8,14.1,9,8,5,2,0,,1.4,5.6,NE,23,8,9,2,,0,,,,,202604,강원특별자치도,원주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
115,울릉도,986.6,1012.8,13.5,2.4,17.1,22.0,26,10.7,5.7,7,0,0,7.3,69.0,5.0,13.0,214.9,54.4,114.7,16.9,57.5,4,5,4,2,2,,4.0,15.6,WNW,20,7,9,2,6.0,2,0.0,0.0,0.0,0.0,202604,경상북도,울릉군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
121,영월,985.0,1013.4,13.1,1.6,21.7,30.5,19,5.3,-1.9,8,12,2,1.2,57.0,5.0,,228.7,57.9,53.8,-19.7,20.8,4,7,5,2,0,,1.6,6.8,ENE,23,6,8,2,,0,,,,,202604,강원특별자치도,영월군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
127,충주,999.0,1012.7,13.7,1.8,21.2,28.6,19,6.2,-1.0,8,9,1,3.2,53.0,5.1,,218.4,57.4,47.5,-26.3,20.3,4,6,6,2,0,,1.4,5.8,NE,23,7,9,2,,0,,,,,202604,충청북도,충주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
129,서산,1010.7,1013.8,12.5,1.6,19.4,26.7,19,6.0,-0.9,8,4,1,1.7,63.0,,12.3,240.4,61.0,30.6,-44.1,16.9,9,7,3,1,0,,2.1,7.1,WNW,4,8,7,1,,0,,,,,202604,충청남도,서산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
130,울진,1007.0,1012.8,13.8,1.7,18.4,27.1,20,8.7,2.4,8,1,0,6.1,63.0,4.8,,244.5,62.0,39.2,-37.2,31.8,4,5,3,1,1,,2.4,7.8,W,23,7,7,1,,0,,,,,202604,경상북도,울진군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
135,추풍령,984.2,1013.1,13.3,1.3,19.8,25.9,19,6.2,-2.3,8,6,1,4.2,55.0,5.4,,189.4,53.6,67.3,-13.0,39.7,4,8,4,3,1,,2.4,9.2,W,10,7,10,3,,0,,,,,202604,충청북도,영동군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
136,안동,997.2,1014.0,13.9,1.5,21.0,28.0,19,6.7,-1.4,8,6,1,4.4,55.0,5.2,,224.6,57.0,63.4,-10.6,35.1,4,5,5,3,1,,1.7,6.8,WNW,11,7,8,1,1.0,0,1.0,0.0,1.0,1.0,202604,경상북도,안동시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
137,상주,1001.0,1012.5,14.3,1.4,21.3,28.1,15,7.8,1.3,8,6,0,5.2,55.0,5.3,,213.0,55.9,66.9,-19.7,39.1,4,6,5,2,1,,1.3,6.0,WNW,11,8,11,3,,0,,,,,202604,경상북도,상주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
140,군산,1011.1,1014.5,12.8,1.3,19.1,25.9,16,7.7,0.3,8,3,0,4.1,66.0,5.5,,211.0,53.6,74.1,-7.5,36.1,4,6,4,2,1,,2.5,10.5,WSW,7,8,9,3,,0,,,,,202604,전북특별자치도,군산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
156,광주,1004.1,1012.4,15.3,1.9,21.7,29.1,13,9.8,1.5,8,10,0,5.6,61.0,6.1,,174.7,44.5,93.9,7.3,32.3,4,8,8,3,1,,1.9,7.2,NE,4,5,13,5,1.0,0,1.0,0.0,1.0,0.0,202604,경기도,광주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
162,통영,1008.7,1012.4,15.2,1.9,20.5,25.0,19,11.2,4.9,8,2,0,7.9,65.0,6.0,,179.6,45.8,161.6,22.8,75.5,9,9,7,4,2,,2.5,11.7,SW,9,7,13,4,,0,,,,,202604,경상남도,통영시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
165,목포,1008.5,1013.8,13.4,1.0,18.1,24.4,16,9.8,3.4,8,0,0,6.1,73.0,6.4,14.3,162.7,41.5,101.2,20.9,48.9,9,8,6,2,2,,3.1,12.6,NNE,4,5,15,6,3.0,0,2.0,0.0,0.0,0.0,202604,전라남도,목포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
168,여수,1005.4,1013.3,14.9,1.6,18.9,22.4,27,11.5,5.1,8,0,0,8.2,62.0,6.2,15.6,174.0,44.4,167.0,41.8,67.2,4,10,6,4,2,,3.5,13.9,NNW,21,4,14,4,1.0,1,0.0,0.0,0.0,0.0,202604,전라남도,여수시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
169,흑산도,1004.7,1013.7,12.3,1.6,16.9,21.7,25,9.0,4.3,8,0,0,8.8,75.0,6.5,,167.7,42.8,74.2,-14.6,31.1,9,7,5,3,1,,4.9,20.6,SE,9,4,15,3,10.0,2,1.0,0.0,0.0,0.0,202604,전라남도,신안군,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
170,완도,1009.5,1013.7,14.5,1.6,20.3,25.7,15,9.8,2.7,8,1,0,8.6,69.0,6.4,,152.6,39.0,208.3,66.6,81.8,9,15,9,4,2,,2.7,11.1,SE,9,7,18,6,,0,,,,,202604,전라남도,완도군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
172,고창,1007.1,1013.4,13.1,1.2,19.5,26.0,13,7.3,-0.8,8,3,1,4.8,71.0,6.1,,182.8,46.5,76.3,-7.5,40.4,4,8,5,3,1,,2.6,15.1,ESE,9,6,15,4,,1,,,,,202604,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
174,순천,992.3,1011.9,13.2,,20.4,26.5,15,6.9,-1.4,8,4,1,4.7,65.0,6.2,,170.9,43.6,127.9,,59.5,9,11,8,3,2,,1.7,6.3,WNW,20,6,17,5,,0,,,,,202604,전라남도,순천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
177,홍성,1009.1,1012.4,13.4,,21.0,28.9,19,6.3,-1.2,8,9,2,4.0,61.0,5.0,,243.6,61.8,47.5,,20.5,9,8,5,2,0,,2.0,7.2,WNW,7,8,9,1,,0,,,,,202604,충청남도,홍성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
184,제주,1010.5,1013.0,15.4,1.2,19.6,24.4,6,11.9,5.9,8,0,0,8.8,68.0,7.1,16.3,128.9,33.0,129.2,39.5,31.7,9,16,14,6,1,,3.0,10.4,SSW,9,3,18,5,0.0,0,2.0,0.0,0.0,0.0,202604,제주특별자치도,제주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
185,고산,1004.5,1013.0,14.5,1.1,17.8,22.4,16,11.6,5.8,8,0,0,10.2,77.0,6.7,,126.7,32.5,149.0,54.3,63.8,9,16,12,3,1,,5.7,20.0,NW,4,5,18,7,,5,,,,,202604,제주특별자치도,제주시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
188,성산,1011.0,1013.4,15.1,1.3,18.5,23.1,15,11.4,6.0,8,0,0,9.9,74.0,6.7,,140.3,35.9,252.7,91.4,78.0,9,16,15,9,1,,3.2,12.9,SE,4,4,17,9,,0,,,,,202604,제주특별자치도,서귀포시,공식 지점명 기반 수동 위치연결,관측지점 값은 시군구 전체 평균이 아님
189,서귀포,1006.9,1013.0,16.5,1.5,20.1,23.5,27,13.1,7.9,8,0,0,10.9,69.0,7.0,,141.1,36.2,274.6,87.6,69.1,9,16,14,8,4,,2.1,9.6,SSW,9,2,17,7,3.0,0,3.0,0.0,0.0,0.0,202604,제주특별자치도,서귀포시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
192,진주,1009.6,1013.1,14.3,1.4,21.3,27.0,13,7.7,-1.3,8,5,1,5.4,65.0,5.9,,205.2,52.3,138.3,11.9,56.9,4,10,5,3,2,,0.9,4.3,ENE,23,6,12,5,,0,,,,,202604,경상남도,진주시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
201,강화,1008.3,1014.0,12.2,1.5,18.3,25.0,19,6.3,-0.8,8,1,1,1.7,65.0,4.3,,238.1,60.2,23.4,-41.5,15.5,9,6,5,1,0,,2.2,6.4,WNW,20,9,3,1,,0,,,,,202604,인천광역시,강화군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
202,양평,1007.6,1013.3,14.0,2.0,21.1,29.1,19,7.3,0.7,7,9,0,4.2,57.0,4.5,,226.1,57.2,37.9,-34.6,19.3,9,8,7,1,0,,1.3,4.6,WSW,21,9,4,2,,0,,,,,202604,경기도,양평군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
203,이천,1004.3,1013.8,14.0,2.1,21.4,29.4,19,6.4,-0.5,8,9,1,2.5,59.0,4.5,,207.2,52.5,41.1,-37.4,21.9,9,8,5,1,0,,1.2,4.6,SW,4,9,5,1,,0,,,,,202604,경기도,이천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
211,인제,988.7,1012.7,12.6,2.0,20.4,29.7,19,5.6,-1.0,7,7,2,0.7,58.0,4.4,,203.4,53.2,53.1,-16.7,16.6,9,9,9,1,0,,1.8,6.9,ENE,15,10,5,2,,0,,,,,202604,강원특별자치도,인제군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
212,홍천,996.9,1013.5,13.4,2.2,21.3,29.8,19,6.1,-1.3,7,9,2,3.9,52.0,4.6,,227.7,57.6,39.6,-35.2,23.1,9,8,7,1,0,,1.0,4.6,SSW,27,10,4,2,,0,,,,,202604,강원특별자치도,홍천군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
216,태백,930.3,1012.7,11.1,2.2,18.3,25.4,19,4.3,-2.6,8,1,2,0.7,52.0,4.8,,212.9,53.9,53.2,-32.6,23.1,4,7,5,2,0,,1.6,8.0,NNE,15,7,8,1,,0,,,,,202604,강원특별자치도,태백시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
217,정선군,976.5,1013.4,12.3,1.7,21.3,30.2,19,4.5,-1.9,8,8,3,1.8,54.0,4.9,,204.9,51.9,54.0,-27.4,22.1,4,8,6,2,0,,1.5,6.7,NNE,23,8,9,2,,0,,,,,202604,강원특별자치도,정선군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
221,제천,981.9,1013.3,12.0,1.5,19.7,27.1,19,4.3,-2.3,8,6,3,1.3,60.0,5.0,,225.0,57.0,58.4,-26.7,22.9,9,7,5,2,0,,1.7,6.7,NE,23,7,9,2,,0,,,,,202604,충청북도,제천시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
226,보은,993.2,1013.5,13.2,2.0,20.4,26.7,19,5.7,-1.6,8,6,2,0.7,60.0,5.3,,208.9,53.0,62.9,-19.3,39.8,4,6,5,2,1,,1.3,6.2,SE,9,8,11,3,,0,,,,,202604,충청북도,보은군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
235,보령,1011.9,1013.1,12.8,1.7,19.6,26.4,18,6.6,0.7,8,5,0,3.6,65.0,5.3,,215.7,54.8,56.0,-16.7,22.9,4,5,3,3,0,,1.7,8.3,SSW,10,6,7,1,,0,,,,,202604,충청남도,보령시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
236,부여,1012.2,1013.8,13.6,1.8,21.4,28.2,13,6.2,-1.2,8,8,2,3.2,63.0,5.2,,218.0,55.4,57.1,-28.2,25.9,4,7,4,2,0,,1.2,5.5,SSW,10,7,9,2,,0,,,,,202604,충청남도,부여군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
238,금산,992.7,1012.9,13.8,2.2,21.2,28.4,19,6.3,-1.6,8,9,2,2.3,60.0,5.6,,195.7,49.7,79.8,-4.9,43.3,4,5,4,3,1,,1.2,5.0,W,11,8,12,3,,0,,,,,202604,충청남도,금산군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
239,세종,1002.3,1013.0,14.0,,21.2,28.3,19,7.3,-0.5,8,8,1,4.2,55.0,5.2,,205.6,52.2,51.4,,29.2,4,5,4,2,0,,1.5,7.0,NW,7,7,8,1,,0,,,,,202604,세종특별자치시,세종특별자치시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
243,부안,1012.4,1013.9,13.3,1.8,19.7,26.9,25,7.8,0.7,8,3,0,4.5,67.0,5.6,,188.5,47.9,88.0,8.0,38.3,4,6,4,3,2,,1.6,8.2,SSE,9,7,10,3,,0,,,,,202604,전북특별자치도,부안군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
244,임실,984.0,1013.2,13.4,2.7,20.7,28.2,13,6.2,-2.1,8,6,1,3.0,65.0,6.0,,193.2,50.8,76.5,-7.1,42.6,4,7,7,2,1,,1.3,7.1,WSW,9,3,12,3,,0,,,,,202604,전북특별자치도,임실군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
245,정읍,1005.5,1013.7,13.7,1.3,20.4,27.3,16,7.4,-0.3,8,4,1,4.8,66.0,5.9,,194.9,49.6,74.4,-8.1,43.3,4,7,4,2,1,,1.9,8.2,SE,6,6,13,3,,0,,,,,202604,전북특별자치도,정읍시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
247,남원,997.3,1013.1,14.1,2.2,21.2,28.4,13,7.4,-1.9,8,7,1,6.0,64.0,6.2,,187.5,49.4,92.6,10.8,27.5,17,9,9,3,0,,1.8,8.1,ESE,23,6,15,5,,0,,,,,202604,전북특별자치도,남원시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
248,장수,965.8,1013.6,12.2,1.7,19.7,25.9,13,4.5,-3.5,8,4,4,1.8,65.0,5.9,,189.6,48.2,91.0,-5.6,34.5,4,8,8,3,1,,1.5,6.4,SW,10,7,11,2,,0,,,,,202604,전북특별자치도,장수군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
251,고창군,1006.3,1013.3,13.3,,19.9,26.6,25,7.1,-0.5,8,3,1,4.7,69.0,6.0,,174.8,44.5,73.7,,34.7,4,9,6,2,1,,1.6,11.1,SE,9,6,14,3,,0,,,,,202604,전북특별자치도,고창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
252,영광군,1009.4,1013.8,12.8,1.4,19.0,25.9,13,7.5,-0.7,8,2,1,5.6,71.0,6.1,,174.7,46.1,78.2,-11.9,44.4,4,7,5,2,1,,1.5,7.1,SSE,9,5,14,4,,0,,,,,202604,전라남도,영광군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
253,김해시,1007.2,1013.7,15.9,1.7,22.5,28.4,13,11.0,4.2,8,10,0,8.3,60.0,5.8,,184.9,47.1,108.8,-19.6,52.7,4,10,6,3,2,,1.6,6.9,WNW,10,5,12,4,,0,,,,,202604,경상남도,김해시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
254,순창군,998.4,1013.8,14.1,2.1,21.0,28.2,13,7.4,-1.5,8,8,1,4.6,61.0,6.1,,194.5,49.5,114.1,9.3,39.6,4,10,9,3,1,,1.8,9.5,S,9,6,13,5,,0,,,,,202604,전북특별자치도,순창군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
257,양산시,1011.3,1012.0,16.4,2.7,22.7,28.1,13,11.4,3.2,8,9,0,9.0,63.0,5.8,,181.2,46.1,82.9,-43.9,35.3,4,9,7,3,1,,2.1,6.3,ENE,23,5,12,4,,0,,,,,202604,경상남도,양산시,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
258,보성군,1013.6,1013.8,14.2,,20.3,24.9,27,8.4,0.6,8,0,0,6.5,71.0,6.2,,165.6,42.2,168.3,,83.0,9,11,5,3,2,,2.6,9.5,E,4,7,17,6,,0,,,,,202604,전라남도,보성군,지점명-시군구명 유일 직접연결,관측지점 값은 시군구 전체 평균이 아님
