SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,연결업종,stores_previous_month_end,stores_current_month_end,openings_month,closures_month
인천광역시,부평구,202605,8005,중국음식,중국음식,288,289,4,3
인천광역시,서구,202605,8005,중국음식,중국음식,247,250,6,3
인천광역시,연수구,202605,8005,중국음식,중국음식,172,172,2,2
인천광역시,옹진군,202605,8005,중국음식,중국음식,14,14,0,0
인천광역시,중구,202605,8005,중국음식,중국음식,180,179,0,1
전라남도,강진군,202605,8005,중국음식,중국음식,20,20,0,0
전라남도,고흥군,202605,8005,중국음식,중국음식,32,32,0,0
전라남도,곡성군,202605,8005,중국음식,중국음식,24,23,0,1
전라남도,광양시,202605,8005,중국음식,중국음식,76,75,0,1
전라남도,구례군,202605,8005,중국음식,중국음식,17,17,0,0
전라남도,나주시,202605,8005,중국음식,중국음식,60,60,0,0
전라남도,담양군,202605,8005,중국음식,중국음식,26,26,0,0
전라남도,목포시,202605,8005,중국음식,중국음식,97,97,0,0
전라남도,무안군,202605,8005,중국음식,중국음식,47,47,0,0
전라남도,보성군,202605,8005,중국음식,중국음식,20,20,0,0
전라남도,순천시,202605,8005,중국음식,중국음식,162,161,0,1
전라남도,신안군,202605,8005,중국음식,중국음식,19,19,0,0
전라남도,여수시,202605,8005,중국음식,중국음식,129,129,0,0
전라남도,영광군,202605,8005,중국음식,중국음식,27,27,0,0
전라남도,영암군,202605,8005,중국음식,중국음식,51,52,1,0
전라남도,완도군,202605,8005,중국음식,중국음식,32,32,0,0
전라남도,장성군,202605,8005,중국음식,중국음식,22,22,0,0
전라남도,장흥군,202605,8005,중국음식,중국음식,19,17,0,2
전라남도,진도군,202605,8005,중국음식,중국음식,17,17,0,0
전라남도,함평군,202605,8005,중국음식,중국음식,17,17,0,0
전라남도,해남군,202605,8005,중국음식,중국음식,35,36,1,0
전라남도,화순군,202605,8005,중국음식,중국음식,26,25,0,1
전북특별자치도,고창군,202605,8005,중국음식,중국음식,29,29,0,0
전북특별자치도,군산시,202605,8005,중국음식,중국음식,174,173,0,1
전북특별자치도,김제시,202605,8005,중국음식,중국음식,55,55,0,0
전북특별자치도,남원시,202605,8005,중국음식,중국음식,61,61,0,0
전북특별자치도,무주군,202605,8005,중국음식,중국음식,25,25,0,0
전북특별자치도,부안군,202605,8005,중국음식,중국음식,34,33,0,1
전북특별자치도,순창군,202605,8005,중국음식,중국음식,16,16,0,0
전북특별자치도,완주군,202605,8005,중국음식,중국음식,60,59,0,1
전북특별자치도,익산시,202605,8005,중국음식,중국음식,156,156,0,0
전북특별자치도,임실군,202605,8005,중국음식,중국음식,29,29,0,0
전북특별자치도,장수군,202605,8005,중국음식,중국음식,25,25,0,0
전북특별자치도,전주시 덕진구,202605,8005,중국음식,중국음식,144,143,0,1
전북특별자치도,전주시 완산구,202605,8005,중국음식,중국음식,102,103,1,0
전북특별자치도,정읍시,202605,8005,중국음식,중국음식,62,62,0,0
전북특별자치도,진안군,202605,8005,중국음식,중국음식,17,17,0,0
제주특별자치도,서귀포시,202605,8005,중국음식,중국음식,164,165,1,0
제주특별자치도,제주시,202605,8005,중국음식,중국음식,262,262,1,1
충청남도,계룡시,202605,8005,중국음식,중국음식,14,14,0,0
충청남도,공주시,202605,8005,중국음식,중국음식,76,77,1,0
충청남도,금산군,202605,8005,중국음식,중국음식,47,47,0,0
충청남도,논산시,202605,8005,중국음식,중국음식,86,85,0,1
충청남도,당진시,202605,8005,중국음식,중국음식,105,104,1,2
충청남도,보령시,202605,8005,중국음식,중국음식,70,70,0,0
충청남도,부여군,202605,8005,중국음식,중국음식,43,41,0,2
충청남도,서산시,202605,8005,중국음식,중국음식,137,139,2,0
충청남도,서천군,202605,8005,중국음식,중국음식,45,45,0,0
충청남도,아산시,202605,8005,중국음식,중국음식,264,264,2,2
충청남도,예산군,202605,8005,중국음식,중국음식,54,55,1,0
충청남도,천안시 동남구,202605,8005,중국음식,중국음식,141,141,0,0
충청남도,천안시 서북구,202605,8005,중국음식,중국음식,219,221,4,2
충청남도,청양군,202605,8005,중국음식,중국음식,27,27,0,0
충청남도,태안군,202605,8005,중국음식,중국음식,55,55,0,0
충청남도,홍성군,202605,8005,중국음식,중국음식,67,68,1,0
충청북도,괴산군,202605,8005,중국음식,중국음식,29,29,0,0
충청북도,단양군,202605,8005,중국음식,중국음식,24,24,0,0
충청북도,보은군,202605,8005,중국음식,중국음식,25,25,0,0
충청북도,영동군,202605,8005,중국음식,중국음식,26,26,0,0
충청북도,옥천군,202605,8005,중국음식,중국음식,34,33,0,1
충청북도,음성군,202605,8005,중국음식,중국음식,80,78,0,2
충청북도,제천시,202605,8005,중국음식,중국음식,81,81,0,0
충청북도,증평군,202605,8005,중국음식,중국음식,24,24,0,0
충청북도,진천군,202605,8005,중국음식,중국음식,50,50,0,0
충청북도,청주시 상당구,202605,8005,중국음식,중국음식,82,79,0,3
충청북도,청주시 서원구,202605,8005,중국음식,중국음식,90,89,0,1
충청북도,청주시 청원구,202605,8005,중국음식,중국음식,112,111,0,1
충청북도,청주시 흥덕구,202605,8005,중국음식,중국음식,149,146,0,3
충청북도,충주시,202605,8005,중국음식,중국음식,179,180,2,1
강원특별자치도,강릉시,202606,8005,중국음식,중국음식,155,155,0,0
강원특별자치도,고성군,202606,8005,중국음식,중국음식,26,26,0,0
강원특별자치도,동해시,202606,8005,중국음식,중국음식,72,72,0,0
강원특별자치도,삼척시,202606,8005,중국음식,중국음식,44,44,0,0
강원특별자치도,속초시,202606,8005,중국음식,중국음식,51,51,0,0
